nces_id,name,state,enrollment
1718270,Harrisburg CUSD 3,IL,1781
1718360,Harrison SD 36,IL,447
1718390,Hartsburg Emden CUSD 21,IL,175
1718420,Harvard CUSD 50,IL,2532
1718450,Harvey SD 152,IL,1487
1718480,W Harvey-Dixmoor PSD 147,IL,814
1718510,Havana CUSD 126,IL,819
1718570,Hawthorn CCSD 73,IL,3496
1718600,Hazel Crest SD 152-5,IL,891
1718810,Herrin CUSD 4,IL,2320
1718840,Herscher CUSD 2,IL,1686
1718870,Heyworth CUSD 4,IL,873
1718960,High Mount SD 116,IL,325
1718990,Highland CUSD 5,IL,2730
1719080,Twp HSD 113,IL,3098
1719110,LaGrange Highlands SD 106,IL,994
1719200,Hillsboro CUSD 3,IL,1518
1719230,Hillside SD 93,IL,440
1719260,Hinckley Big Rock CUSD 429,IL,730
1719290,Hinsdale CCSD 181,IL,3574
1719320,Hinsdale Twp HSD 86,IL,3815
1719420,Hollis Cons SD 328,IL,147
1719500,Homer CCSD 33C,IL,3704
1719530,Homewood SD 153,IL,1856
1719560,Homewood Flossmoor CHSD 233,IL,2707
1719620,Hononegah CHD 207,IL,1814
1719660,Hoopeston Area CUSD 11,IL,1064
1719680,Hoover-Schrum Memorial SD 157,IL,845
1719830,Huntley Comm Sch Dist 158,IL,8401
1719920,Hutsonville CUSD 1,IL,267
1719960,Illini Bluffs CUSD 327,IL,855
1719970,Il Valley Central USD 321,IL,2071
1720170,Iroquois County CUSD 9,IL,939
1720180,Iroquois West CUSD 10,IL,854
1720190,Irvington CCSD 11,IL,64
1720220,Itasca SD 10,IL,960
1720250,Iuka CCSD 7,IL,231
1720280,Jacksonville SD 117,IL,3231
1720370,Jasper CCSD 17,IL,170
1720380,Jasper County CUD 1,IL,1197
1720430,Jersey CUSD 100,IL,2365
1720490,Johnsburg CUSD 12,IL,1681
1720550,Johnston City CUSD 1,IL,1057
1720580,Joliet PSD 86,IL,9333
1720610,Joliet Twp HSD 204,IL,6746
1720640,County of Union Sch Dist No43,IL,338
1720760,Kankakee SD 111,IL,4602
1720790,Kansas CUSD 3,IL,168
1720880,Keeneyville SD 20,IL,1301
1720910,Kell Cons SD 2,IL,64
1720970,Kenilworth SD 38,IL,471
1721000,Kewanee CUSD 229,IL,1963
1721030,Kildeer Countryside CCSD 96,IL,3419
1721130,Kings Cons SD 144,IL,81
1721180,Kinnikinnick CCSD 131,IL,1681
1721270,Kirby SD 140,IL,3495
1721300,Hiawatha CUSD 426,IL,427
1721390,Knoxville CUSD 202,IL,917
1721420,Komarek SD 94,IL,570
1721450,Darien SD 61,IL,1237
1721510,Ladd CCSD 94,IL,183
1721600,La Grange SD 102,IL,2875
1721630,La Grange SD 105 South,IL,1212
1721680,La Moille CUSD 303,IL,182
1721720,Lake Bluff ESD 65,IL,877
1721750,Lake Forest SD 67,IL,1652
1721780,Lake Forest CHSD 115,IL,1359
1721840,Lake Park CHSD 108,IL,2522
1721870,Lake Villa CCSD 41,IL,2388
1721900,Lake Zurich CUSD 95,IL,5772
1722020,Lansing SD 158,IL,2547
1722050,Laraway CCSD 70C,IL,433
1722080,La Salle ESD 122,IL,919
1722110,La Salle-Peru Twp HSD 120,IL,1167
1722130,Red Hill CUSD 10,IL,903
1722150,Lawrence County CUD 20,IL,1061
1722300,Lebanon CUSD 9,IL,530
1722350,Paw Paw CUSD 271,IL,129
1722500,Lemont Twp HSD 210,IL,1284
1722530,Lena Winslow CUSD 202,IL,817
1722620,LeRoy CUSD 2,IL,739
1722710,Lexington CUSD 7,IL,511
1722740,Leyden CHSD 212,IL,3527
1722770,Liberty CUSD 2,IL,589
1722800,Libertyville SD 70,IL,2190
1722830,CHSD 128,IL,3196
1722860,Lick Creek CCSD 16,IL,126
1722870,Leland CUSD 1,IL,263
1722920,Limestone Walters CCSD 316,IL,169
1722950,Limestone CHSD 310,IL,898
1722980,Lincoln ESD 27,IL,1056
1723050,Lincoln CHSD 404,IL,764
1723070,Lincoln Way CHSD 210,IL,6734
1723090,Lincolnshire-Prairieview SD 103,IL,1878
1723100,Lincolnwood SD 74,IL,1196
1723160,Lisbon CCSD 90,IL,121
1723200,Lisle CUSD 202,IL,1562
1723250,Litchfield CUSD 12,IL,1279
1723350,Lockport Twp HSD 205,IL,3678
1723460,Lombard SD 44,IL,2989
1723640,Brooklyn UD 188,IL,118
1723700,Ludlow CCSD 142,IL,52
1723730,Will County SD 92,IL,1435
1723850,Lyons SD 103,IL,2042
1723880,Lyons Twp HSD 204,IL,3706
1723920,Macomb CUSD 185,IL,2075
1723970,Madison CUSD 12,IL,613
1724000,Maercker SD 60,IL,1430
1724060,Mahomet-Seymour CUSD 3,IL,3468
1724090,Maine Township HSD 207,IL,6272
1724120,Malden CCSD 84,IL,79
1724270,Manhattan SD 114,IL,2011
1724330,Mannheim SD 83,IL,2338
1724390,Manteno CUSD 5,IL,1801
1724420,Northbrook/Glenview SD 30,IL,1250
1724480,Kaneland CUSD 302,IL,3908
1724570,Marengo CHSD 154,IL,685
1724600,Marion CUSD 2,IL,3684
1724650,Marissa CUSD 40,IL,492
1724720,Prairie-Hills ESD 144,IL,2473
1724750,Maroa Forsyth CUSD 2,IL,1212
1724780,Marquardt SD 15,IL,2310
1724870,Marshall CUSD 2C,IL,1181
1724900,Martinsville CUSD 3C,IL,384
1724940,Mascoutah CUD 19,IL,4345
1725000,Massac UD 1,IL,1826
1725020,Matteson ESD 162,IL,2405
1725050,Mattoon CUSD 2,IL,2983
1725110,Maywood-Melrose Park-Broadview 89,IL,4081
1725190,Mazon-Verona-Kinsman ESD 2C,IL,316
1725260,McClellan CCSD 12,IL,56
1725290,McHenry CCSD 15,IL,4025
1725320,McHenry CHSD 156,IL,2214
1725500,Medinah SD 11,IL,744
1725590,CUSD 4,IL,672
1725620,Mendota CCSD 289,IL,1042
1725650,Mendota Twp HSD 280,IL,493
1725680,Meredosia-Chambersburg CUSD 11,IL,212
1725690,Meridian CUSD 223,IL,1469
1725740,Metamora CCSD 1,IL,829
1725770,County of Woodford School,IL,896
1725920,Midlothian SD 143,IL,1620
1726100,Millburn CCSD 24,IL,1099
1726180,Fairfield Comm H S Dist 225,IL,444
1726190,Millstadt CCSD 160,IL,699
1726250,Miller Twp CCSD 210,IL,195
1726310,Minooka CCSD 201,IL,4361
1726340,Minooka CHSD 111,IL,2918
1726370,Mokena SD 159,IL,1557
1726400,Moline-Coal Valley CUSD 40,IL,7257
1726430,Momence CUSD 1,IL,970
1726490,Monroe SD 70,IL,274
1726550,Monticello CUSD 25,IL,1707
1726590,Montmorency CCSD 145,IL,209
1726610,Morris SD 54,IL,1082
1726640,Morris CHSD 101,IL,926
1726710,Morrison CUSD 6,IL,973
1726760,Morrisonville CUSD 1,IL,287
1726800,Morton CUSD 709,IL,3247
1726820,Golf ESD 67,IL,631
1726850,Morton Grove SD 70,IL,885
1726880,J S Morton HSD 201,IL,7709
1726970,Meridian CUSD 101,IL,419
1727180,Mount Olive CUSD 5,IL,479
1727210,Mount Prospect SD 57,IL,2105
1727290,Mt Pulaski CUSD 23,IL,547
1727300,Brown County CUSD 1,IL,673
1727340,Mount Vernon SD 80,IL,1445
1727360,Mt Vernon Twp HSD 201,IL,1233
1727390,Mt Zion CUSD 3,IL,2427
1727450,Mulberry Grove CUSD 1,IL,302
1727540,Mundelein ESD 75,IL,1570
1727570,Mundelein Cons HSD 120,IL,2282
1727610,Murphysboro CUSD 186,IL,1877
1727710,Naperville CUSD 203,IL,16047
1727720,Nashville CCSD 49,IL,622
1727740,Nashville CHSD 99,IL,359
1727780,Nauvoo-Colusa CUSD 325,IL,208
1727840,Neoga CUSD 3,IL,521
1727930,Nettle Creek CCSD 24C,IL,77
1727960,New Athens CUSD 60,IL,488
1727990,New Berlin CUSD 16,IL,863
1728110,New Hope CCSD 6,IL,204
1728140,New Lenox SD 122,IL,4956
1728160,New Simpson Hill SD 32,IL,228
1728200,New Trier Twp HSD 203,IL,3656
1728260,Newark CHSD 18,IL,175
1728270,Newark CCSD 66,IL,205
1728500,Niles ESD 71,IL,666
1728530,Niles Twp HSD 219,IL,4645
1728560,Nokomis CUSD 22,IL,601
1728620,McLean County USD 5,IL,12407
1728650,Norridge SD 80,IL,1111
1728700,North Boone CUSD 200,IL,1470
1728810,North Clay CUSD 25,IL,557
1728890,North Palos SD 117,IL,3350
1728920,N Pekin & Marquette Hght SD 102,IL,453
1728980,Northbrook SD 28,IL,1828
1729010,Glenbrook HSD 225,IL,5034
1729040,Norwood ESD 63,IL,374
1729100,Oak Grove SD 68  Bartonville,IL,285
1729130,Oak Grove SD 68 Green Oaks,IL,911
1729190,Oak Lawn-Hometown SD 123,IL,3395
1729220,Oak Lawn CHSD 229,IL,1867
1729250,Oak Park ESD 97,IL,5560
1729280,Oak Park - River Forest SD 200,IL,3307
1729310,Oakdale CCSD 1,IL,58
1729340,Oakland CUSD 5,IL,246
1729420,Oblong CUSD 4,IL,526
1729520,Odell CCSD 435,IL,155
1729670,Oglesby ESD 125,IL,444
1729700,Ohio CCSD 17,IL,85
1729730,Ohio CHSD 505,IL,22
1729760,O Fallon CCSD 90,IL,3862
1729790,O Fallon Twp HSD 203,IL,2540
1729890,Olympia CUSD 16,IL,1740
1729940,R O W V A CUSD 208,IL,617
1730060,Orangeville CUSD 203,IL,330
1730160,Oregon CUSD 220,IL,1406
1730200,Orion CUSD 223,IL,963
1730220,Orland SD 135,IL,5186
1730270,CUSD 308,IL,16766
1730300,Ottawa ESD 141,IL,1747
1730330,Ottawa Twp HSD 140,IL,1223
1730420,Palatine CCSD 15,IL,11321
1730450,Township HSD 211,IL,12458
1730480,Palestine CUSD 3,IL,354
1730510,CCSD 180,IL,483
1730540,Northwestern CUSD 2,IL,323
1730570,Palos Heights SD 128,IL,830
1730600,Palos CCSD 118,IL,2122
1730630,Pana CUSD 8,IL,1159
1730660,Panhandle CUSD 2,IL,437
1730750,Paris-Union SD 95,IL,1231
1730780,Paris CUSD 4,IL,622
1730810,Park Forest SD 163,IL,1524
1730840,Park Ridge CCSD 64,IL,4654
1730870,Patoka CUSD 100,IL,201
1730900,Gen George Patton SD 133,IL,184
1730930,Pawnee CUSD 11,IL,572
1730990,Payson CUSD 1,IL,449
1731020,Pearl City CUSD 200,IL,418
1731050,Pecatonica CUSD 321,IL,889
1731080,Pekin PSD 108,IL,3126
1731110,Pekin CSD 303,IL,1712
1731140,Pembroke CCSD 259,IL,193
1731200,Pennoyer SD 79,IL,419
1731230,Peoria SD 150,IL,12913
1731270,Peoria Heights CUSD 325,IL,703
1731290,Peotone CUSD 207U,IL,1280
1731380,Peru ESD 124,IL,966
1731410,Porta CUSD 202,IL,1034
1731500,Southwestern CUSD 9,IL,1149
1731560,CCSD 204,IL,210
1731620,Pinckneyville CHSD 101,IL,403
1731710,Pikeland CUSD 10,IL,1200
1731740,Plainfield SD 202,IL,24556
1731770,Plano CUSD 88,IL,2398
1731860,Pleasant Hill SD 69,IL,164
1731890,Pleasant Hill CUSD 3,IL,353
1731920,Pleasant Plains CUSD 8,IL,1294
1731950,Pleasant Valley SD 62,IL,414
1732040,Pleasantdale SD 107,IL,818
1732090,Potomac CUSD 10,IL,137
1732100,Polo CUSD 222,IL,594
1732160,Pontiac CCSD 429,IL,1135
1732190,Pontiac-W Holliday SD 105,IL,630
1732220,Pontiac Twp HSD 90,IL,658
1732280,Pope Co CUD 1,IL,442
1732370,Posen-Robbins ESD 143-5,IL,1286
1732490,Prairie Du Rocher CCSD 134,IL,114
1732520,Prairie Grove CSD 46,IL,909
1732550,Prairie Hill CCSD 133,IL,795
1732580,Adlai E Stevenson HSD 125,IL,4758
1732670,Princeton ESD 115,IL,1091
1732700,Princeton HSD 500,IL,479
1732770,Princeville CUSD 326,IL,642
1732830,Prophetstown-Lyndon-Tampico CUSD3,IL,738
1732850,Prospect Heights SD 23,IL,1476
1732910,Proviso Twp HSD 209,IL,4458
1732960,Putnam County CUSD 535,IL,773
1732970,Queen Bee SD 16,IL,1608
1733000,Quincy SD 172,IL,6264
1733030,Raccoon Cons SD 1,IL,204
1733090,Ramsey CUSD 204,IL,393
1733120,Rankin CSD 98,IL,196
1733210,Rantoul City SD 137,IL,1656
1733240,Rantoul Township HSD 193,IL,901
1733270,Reavis Twp HSD 220,IL,1930
1733300,Red Bud CUSD 132,IL,978
1733380,Reed Custer CUSD 255U,IL,1393
1733390,Rhodes SD 84-5,IL,499
1733420,Rich Twp HSD 227,IL,2433
1733450,Richland GSD 88A,IL,774
1733510,Richmond-Burton CHSD 157,IL,521
1733690,Ridgeland SD 122,IL,2394
1733720,Ridgewood CHSD 234,IL,988
1733750,Riley CCSD 18,IL,277
1733810,River Forest SD 90,IL,1333
1733840,River Grove SD 85-5,IL,722
1733870,River Trails SD 26,IL,1462
1733930,Riverdale CUSD 100,IL,1095
1733950,River Bend CUSD 2,IL,998
1733990,Riverside SD 96,IL,1794
1734020,Riverside-Brookfield Twp SD 208,IL,1663
1734100,Riverton CUSD 14,IL,1219
1734110,Riverview CCSD 2,IL,220
1734140,Roanoke Benson CUSD 60,IL,449
1734170,Robein SD 85,IL,150
1734230,Robinson CUSD 2,IL,1537
1734260,Rochelle CCSD 231,IL,1597
1734290,Rochelle Twp HSD 212,IL,859
1734320,Rochester CUSD 3A,IL,2012
1734350,Rock Falls ESD 13,IL,927
1734380,Rock Falls Twp HSD 301,IL,530
1734410,Rock Island SD 41,IL,6292
1734440,Rockridge CUSD 300,IL,1082
1734470,Rockdale SD 84,IL,257
1734510,Rockford SD 205,IL,28467
1734540,Rockton SD 140,IL,1579
1734590,Rome CCSD 2,IL,286
1734620,Rondout SD 72,IL,151
1734650,Rooks Creek CCSD 425,IL,52
1734710,Roselle SD 12,IL,707
1734740,Schaumburg CCSD 54,IL,15298
1734770,Rosemont ESD 78,IL,221
1734870,Rossville-Alvin CUSD 7,IL,409
1734990,Round Lake CUSD 116,IL,6103
1735010,Roxana CUSD 1,IL,1708
1735100,Rutland CCSD 230,IL,70
1735160,Salem SD 111,IL,949
1735190,Salem CHSD 600,IL,706
1735220,Salt Creek SD 48,IL,499
1735310,Sandoval CUSD 501,IL,429
1735340,Sandridge SD 172,IL,423
1735370,Sandwich CUSD 430,IL,1872
1735400,Saratoga CCSD 60C,IL,786
1735460,CCSD 168,IL,1243
1735610,Scales Mound CUSD 211,IL,257
1735640,Schiller Park SD 81,IL,1344
1735770,Selmaville CCSD 10,IL,223
1735820,Seneca CCSD 170,IL,465
1735850,Seneca Twp HSD 160,IL,378
1735940,Sesser-Valier CUSD 196,IL,548
1735970,Indian Creek CUSD 425,IL,750
1736090,Shelbyville CUSD 4,IL,1248
1736180,Sherrard CUSD 200,IL,1305
1736210,Shiloh Village SD 85,IL,576
1736240,Shirland CCSD 134,IL,99
1736300,ESD 159,IL,1653
1736330,Signal Hill SD 181,IL,291
1736360,Silvis SD 34,IL,591
1736450,Skokie SD 68,IL,1809
1736480,Skokie SD 69,IL,1842
1736510,Smithton CCSD 130,IL,541
1736570,Somonauk CUSD 432,IL,771
1736600,County of Winnebago SD 320,IL,895
1736610,Southeastern CUSD 337,IL,429
1736640,South Fork SD 14,IL,284
1736720,South Holland SD 150,IL,784
1736750,South Holland SD 151,IL,1319
1736780,South Pekin SD 137,IL,180
1736810,Burbank SD 111,IL,3257
1736840,South Wilmington CCSD 74,IL,73
1736900,Sparta CUSD 140,IL,1153
1736960,Spoon River Valley CUSD 4,IL,236
1737020,Spring Lake CCSD 606,IL,55
1737050,Spring Valley CCSD 99,IL,632
1737080,Springfield SD 186,IL,13014
1737170,St Charles CUSD 303,IL,11731
1737230,St Elmo CUSD 202,IL,390
1737320,St George CCSD 258,IL,395
1737350,Triad CUSD 2,IL,4009
1737380,St Joseph CCSD 169,IL,748
1737410,St Joseph Ogden CHSD 305,IL,457
1737440,St Libory Cons SD 30,IL,65
1737470,St Rose SD 14-15,IL,167
1737490,Stark County CUSD 100,IL,669
1737590,Staunton CUSD 6,IL,1165
1737650,Steeleville CUSD 138,IL,471
1737680,Steger SD 194,IL,1507
1737800,Steward ESD 220,IL,57
1737830,Stewardson-Strasburg CUD 5A,IL,433
1737860,Central Stickney SD 110,IL,262
1737980,Stockton CUSD 206,IL,490
1738070,Woodland CUSD 5,IL,458
1738100,Streator Twp HSD 40,IL,764
1738130,Sullivan CUSD 300,IL,1148
1738190,Summersville SD 79,IL,283
1738220,Summit Hill SD 161,IL,2333
1738370,Sunnybrook SD 171,IL,1025
1738400,Sunset Ridge SD 29,IL,515
1738460,Sycamore CUSD 427,IL,3720
1738490,V I T CUSD 2,IL,327
1738520,Taft SD 90,IL,272
1738550,Tamaroa School Dist 5,IL,100
1738700,Taylorville CUSD 3,IL,2172
1738760,Teutopolis CUSD 50,IL,1125
1738790,Thomasboro CCSD 130,IL,148
1738910,Thornton SD 154,IL,249
1738940,Thornton Fractional Twp HSD 215,IL,3228
1738970,Thornton Twp HSD 205,IL,4509
1739030,CCSD 146,IL,2325
1739090,Cumberland CUSD 77,IL,972
1739120,Tolono CUSD 7,IL,1487
1739180,Tonica CCSD 79,IL,98
1739390,Tremont CUSD 702,IL,883
1739420,Wesclin CUSD 3,IL,1288
1739450,Tri City CUSD 1,IL,564
1739480,Tri Point CUSD 6-J,IL,343
1739510,Troy CCSD 30C,IL,3971
1739600,Tuscola CUSD 301,IL,904
1739630,Century CUSD 100,IL,331
1739660,Union SD 81,IL,143
1739780,Union Ridge SD 86,IL,664
1739870,United Twp HSD 30,IL,1862
1739930,Unity Point CCSD 140,IL,620
1739960,Urbana SD 116,IL,4197
1740070,Valley View CUSD 365U,IL,14710
1740080,Valmeyer CUSD 3,IL,335
1740140,Vandalia CUSD 203,IL,1465
1740200,Venice CUSD 3,IL,62
1740260,Vienna SD 55,IL,386
1740290,Vienna HSD 133,IL,332
1740320,Villa Grove CUSD 302,IL,599
1740350,SD 45 DuPage County,IL,3162
1740410,Virginia CUSD 64,IL,336
1740440,CHSD 94,IL,2040
1740470,Wabash CUSD 348,IL,1382
1740500,CCSD 89,IL,2260
1740530,Wallace CCSD 195,IL,420
1740620,Waltham CCSD 185,IL,246
1740650,Waltonville CUSD 1,IL,310
1740680,North Wamac SD 186,IL,122
1740740,Warren CUSD 205,IL,363
1740800,Warren Twp HSD 121,IL,3537
1740830,Warrensburg-Latham CUSD 11,IL,1014
1740890,Warsaw CUSD 316,IL,398
1740920,Lowpoint-Washburn CUSD 21,IL,313
1740980,Washington CHSD 308,IL,1399
1741010,District 50 Schools,IL,577
1741040,Washington SD 52,IL,820
1741070,Waterloo CUSD 5,IL,2767
1741190,Wauconda CUSD 118,IL,4186
1741250,Waukegan CUSD 60,IL,13640
1741280,Waverly CUSD 6,IL,329
1741360,Wayne City CUSD 100,IL,477
1741520,Calumet City SD 155,IL,966
1741550,West Chicago ESD 33,IL,3233
1741580,Frankfort CUSD 168,IL,1517
1741600,West Lincoln-Broadwell ESD 92,IL,217
1741690,Indian Prairie CUSD 204,IL,26108
1741700,West Northfield SD 31,IL,1010
1741750,West Washington Co CUD 10,IL,521
1741790,Westchester SD 92-5,IL,1041
1741820,Western Springs SD 101,IL,1416
1741980,CUSD 201,IL,1330
1742060,Wethersfield CUSD 230,IL,513
1742180,CUSD 200,IL,11639
1742210,Wheeling CCSD 21,IL,6298
1742240,North Greene CUSD 3,IL,837
1742300,Whiteside SD 115,IL,1155
1742310,Sterling CUSD 5,IL,3253
1742450,Williamsfield CUSD 210,IL,308
1742480,Williamsville CUSD 15,IL,1458
1742510,Willow Grove SD 46,IL,127
1742570,Willow Springs SD 108,IL,414
1742600,Wilmette SD 39,IL,3288
1742630,Wilmington CUSD 209U,IL,1261
1742660,Winchester CUSD 1,IL,567
1742690,Windsor CUSD 1,IL,359
1742720,Winfield SD 34,IL,311
1742790,Winnebago CUSD 323,IL,1267
1742840,Winnetka SD 36,IL,1803
1742900,Winthrop Harbor SD 1,IL,586
1742960,Wolf Branch SD 113,IL,823
1742990,Shawnee CUSD 84,IL,270
1743020,Wood Dale SD 7,IL,890
1743050,Wood River-Hartford ESD 15,IL,579
1743110,Woodland CCSD 50,IL,4563
1743330,Woodstock CUSD 200,IL,6097
1743380,Worth SD 127,IL,1015
1743800,Zeigler-Royalton CUSD 188,IL,489
1743860,Zion ESD 6,IL,2176
1743890,Zion-Benton Twp HSD 126,IL,2533
1743960,Yorkville CUSD 115,IL,7174
1743962,Midwest Central CUSD 191,IL,848
1743966,St. Anne Unit District 24,IL,472
1800008,White River Valley School District,IN,704
1800009,Blue River Career Programs,IN,0
1800030,MSD Southwest Allen County Schls,IN,7502
1800060,Adams Central Community Schools,IN,1357
1800107,Tri-Township Cons School Corp,IN,284
1800118,North Central Parke Comm Schl Corp,IN,1180
1800120,Alexandria Community School Corp,IN,1374
1800150,Anderson Community School Corp,IN,6181
1800180,Argos Community Schools,IN,639
1800210,Attica Consolidated School Corp,IN,537
1800212,Borden-Henryville School Corporation,IN,1733
1800213,Silver Creek School Corporation,IN,3214
1800240,South Dearborn Community Sch Corp,IN,1849
1800270,Avon Community School Corp,IN,10742
1800330,Barr-Reeve Community Schools Inc,IN,1029
1800360,Bartholomew Con School Corp,IN,11657
1800390,Batesville Community School Corp,IN,2220
1800420,Baugo Community Schools,IN,1849
1800450,Beech Grove City Schools,IN,2790
1800480,Benton Community School Corp,IN,1601
1800570,Blackford County Schools,IN,1412
1800600,Bloomfield School District,IN,852
1800630,Monroe County Community Sch Corp,IN,10480
1800660,Blue River Valley Schools,IN,620
1800690,North Harrison Com School Corp,IN,2076
1800720,MSD Bluffton-Harrison,IN,1813
1800750,MSD Boone Township,IN,996
1800840,Clay Community Schools,IN,3995
1800900,Bremen Public Schools,IN,1497
1800960,Brown County School Corporation,IN,1549
1801020,Brownsburg Community School Corp,IN,10503
1801050,Brownstown Cnt Com Sch Corp,IN,1391
1801060,C A Beard Memorial School Corp,IN,1077
1801170,Cannelton City Schools,IN,216
1801200,Carmel Clay Schools,IN,16145
1801230,Medora Community School Corp,IN,185
1801290,Carroll Consolidated School Corp,IN,1023
1801410,Caston School Corporation,IN,816
1801440,Center Grove Community School Corp,IN,9736
1801560,Centerville-Abington Com Schs,IN,1755
1801590,DeKalb Co Ctl United Sch Dist,IN,3537
1801710,Central Noble Com School Corp,IN,1095
1801740,Perry Central Com Schools Corp,IN,1275
1801770,Randolph Central School Corp,IN,1408
1801890,Clark-Pleasant Community Sch Corp,IN,7179
1801920,Clarksville Community School Corp,IN,7174
1802040,Northwestern School Corp,IN,1847
1802130,Clinton Central School Corporation,IN,902
1802160,Clinton Prairie School Corporation,IN,1153
1802190,South Central Com School Corp,IN,986
1802220,Cloverdale Community Schools,IN,3029
1802280,Whitley County Con Schools,IN,3686
1802400,Concord Community Schools,IN,5212
1802430,Covington Community School Corp,IN,903
1802440,Crawford County Community Sch Corp,IN,1235
1802460,Crawfordsville Community Schools,IN,2730
1802490,Crown Point Community School Corp,IN,9147
1802520,Culver Community Schools Corp,IN,777
1802550,Danville Community School Corp,IN,2795
1802610,Decatur County Community Schools,IN,1764
1802640,MSD Decatur Township,IN,6485
1802660,Delaware Community School Corp,IN,2581
1802700,Delphi Community School Corp,IN,1311
1802800,Duneland School Corporation,IN,5732
1802830,Zionsville Community Schools,IN,7971
1802850,East Allen County Schools,IN,10136
1802880,School City of East Chicago,IN,3225
1802910,Lake Station Community Schools,IN,1030
1802940,East Gibson School Corporation,IN,682
1802970,East Noble School Corporation,IN,3345
1803000,East Washington School Corp,IN,1316
1803030,Eastbrook Community Sch Corp,IN,1579
1803060,DeKalb Co Eastern Com Sch Dist,IN,1241
1803090,Eastern Greene Schools,IN,1111
1803120,Eastern Hancock Co Com Sch Corp,IN,1219
1803150,Eastern Howard School Corporation,IN,1603
1803180,Randolph Eastern School Corp,IN,915
1803210,Shelby Eastern Schools,IN,1292
1803240,Edinburgh Community School Corp,IN,793
1803270,Elkhart Community Schools,IN,10714
1803300,Elwood Community School Corp,IN,1462
1803330,Eminence Community School Corp,IN,259
1803450,Evansville Vanderburgh School Corp,IN,21589
1803480,Fairfield Community Schools,IN,2209
1803510,Fayette County School Corporation,IN,3103
1803570,Flat Rock-Hawcreek School Corp,IN,982
1803630,Fort Wayne Community Schools,IN,28549
1803660,Community Schools of Frankfort,IN,2972
1803690,Franklin Community School Corp,IN,4966
1803700,Franklin County Community Sch Corp,IN,1944
1803720,Lanesville Community School Corp,IN,733
1803750,Franklin Township Com Sch Corp,IN,11413
